Metric,method,Value,Name,n_clus,clustering,level
ARI,DE,0,SC3.SC3_0.145,1,SC3,0.145
ARI,DE,0,SC3.SC3_0.15,1,SC3,0.15
ARI,DE,0,SC3.SC3_0.155,1,SC3,0.155
ARI,DE,0,SC3.SC3_0.16,1,SC3,0.16
ARI,DE,0,SC3.SC3_0.165,1,SC3,0.165
ARI,DE,0,SC3.SC3_0.17,1,SC3,0.17
ARI,DE,0,SC3.SC3_0.175,1,SC3,0.175
ARI,DE,0,SC3.SC3_0.18,1,SC3,0.18
ARI,DE,0,SC3.SC3_0.185,1,SC3,0.185
ARI,DE,0,SC3.SC3_0.19,1,SC3,0.19
ARI,DE,0,SC3.SC3_0.195,1,SC3,0.195
ARI,DE,0,SC3.SC3_0.2,1,SC3,0.2
ARI,DE,0,SC3.SC3_0.205,1,SC3,0.205
ARI,DE,0,SC3.SC3_0.21,1,SC3,0.21
ARI,DE,0,SC3.SC3_0.215,1,SC3,0.215
ARI,DE,0,SC3.SC3_0.22,1,SC3,0.22
ARI,DE,0,SC3.SC3_0.225,1,SC3,0.225
ARI,DE,0,SC3.SC3_0.23,1,SC3,0.23
ARI,DE,0,SC3.SC3_0.235,1,SC3,0.235
ARI,DE,0,SC3.SC3_0.24,1,SC3,0.24
ARI,DE,0,SC3.SC3_0.245,1,SC3,0.245
ARI,DE,0,SC3.SC3_0.25,1,SC3,0.25
ARI,DE,0,SC3.SC3_0.255,1,SC3,0.255
ARI,DE,0,SC3.SC3_0.26,1,SC3,0.26
ARI,DE,0,SC3.SC3_0.265,1,SC3,0.265
ARI,DE,0,SC3.SC3_0.27,1,SC3,0.27
ARI,DE,0,SC3.SC3_0.275,1,SC3,0.275
ARI,DE,0,SC3.SC3_0.28,1,SC3,0.28
ARI,DE,0,SC3.SC3_0.285,1,SC3,0.285
ARI,DE,0,SC3.SC3_0.29,1,SC3,0.29
ARI,DE,0,SC3.SC3_0.295,1,SC3,0.295
ARI,DE,0,SC3.SC3_0.3,1,SC3,0.3
ARI,DE,0.7585936377360104,UMAP_KMEANS.UMAP_KMEANS_0,40,UMAP_KMEANS,0
ARI,DE,0.8263588987091974,UMAP_KMEANS.UMAP_KMEANS_0.005,30,UMAP_KMEANS,0.005
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.01,26,UMAP_KMEANS,0.01
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.015,26,UMAP_KMEANS,0.015
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.02,26,UMAP_KMEANS,0.02
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.025,26,UMAP_KMEANS,0.025
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.03,26,UMAP_KMEANS,0.03
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.035,26,UMAP_KMEANS,0.035
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.04,26,UMAP_KMEANS,0.04
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.045,26,UMAP_KMEANS,0.045
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.05,26,UMAP_KMEANS,0.05
ARI,DE,0.852808140357895,UMAP_KMEANS.UMAP_KMEANS_0.055,26,UMAP_KMEANS,0.055
ARI,DE,0.7792007371314885,UMAP_KMEANS.UMAP_KMEANS_0.06,24,UMAP_KMEANS,0.06
ARI,DE,0.7035129423591067,UMAP_KMEANS.UMAP_KMEANS_0.065,21,UMAP_KMEANS,0.065
ARI,DE,0.7035129423591067,UMAP_KMEANS.UMAP_KMEANS_0.07,21,UMAP_KMEANS,0.07
ARI,DE,0.7035129423591067,UMAP_KMEANS.UMAP_KMEANS_0.075,21,UMAP_KMEANS,0.075
ARI,DE,0.7035129423591067,UMAP_KMEANS.UMAP_KMEANS_0.08,21,UMAP_KMEANS,0.08
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.085,1,UMAP_KMEANS,0.085
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.09,1,UMAP_KMEANS,0.09
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.095,1,UMAP_KMEANS,0.095
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.1,1,UMAP_KMEANS,0.1
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.105,1,UMAP_KMEANS,0.105
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.11,1,UMAP_KMEANS,0.11
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.115,1,UMAP_KMEANS,0.115
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.12,1,UMAP_KMEANS,0.12
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.125,1,UMAP_KMEANS,0.125
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.13,1,UMAP_KMEANS,0.13
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.135,1,UMAP_KMEANS,0.135
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.14,1,UMAP_KMEANS,0.14
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.145,1,UMAP_KMEANS,0.145
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.15,1,UMAP_KMEANS,0.15
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.155,1,UMAP_KMEANS,0.155
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.16,1,UMAP_KMEANS,0.16
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.165,1,UMAP_KMEANS,0.165
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.17,1,UMAP_KMEANS,0.17
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.175,1,UMAP_KMEANS,0.175
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.18,1,UMAP_KMEANS,0.18
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.185,1,UMAP_KMEANS,0.185
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.19,1,UMAP_KMEANS,0.19
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.195,1,UMAP_KMEANS,0.195
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.2,1,UMAP_KMEANS,0.2
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.205,1,UMAP_KMEANS,0.205
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.21,1,UMAP_KMEANS,0.21
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.215,1,UMAP_KMEANS,0.215
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.22,1,UMAP_KMEANS,0.22
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.225,1,UMAP_KMEANS,0.225
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.23,1,UMAP_KMEANS,0.23
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.235,1,UMAP_KMEANS,0.235
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.24,1,UMAP_KMEANS,0.24
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.245,1,UMAP_KMEANS,0.245
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.25,1,UMAP_KMEANS,0.25
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.255,1,UMAP_KMEANS,0.255
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.26,1,UMAP_KMEANS,0.26
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.265,1,UMAP_KMEANS,0.265
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.27,1,UMAP_KMEANS,0.27
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.275,1,UMAP_KMEANS,0.275
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.28,1,UMAP_KMEANS,0.28
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.285,1,UMAP_KMEANS,0.285
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.29,1,UMAP_KMEANS,0.29
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.295,1,UMAP_KMEANS,0.295
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.3,1,UMAP_KMEANS,0.3
ARI,DE,0.7610807442963243,TSNE_KMEANS.TSNE_KMEANS_0,40,TSNE_KMEANS,0
ARI,DE,0.8087486453923372,TSNE_KMEANS.TSNE_KMEANS_0.005,31,TSNE_KMEANS,0.005
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.01,26,TSNE_KMEANS,0.01
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.015,26,TSNE_KMEANS,0.015
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.02,26,TSNE_KMEANS,0.02
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.025,26,TSNE_KMEANS,0.025
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.03,26,TSNE_KMEANS,0.03
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.035,26,TSNE_KMEANS,0.035
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.04,26,TSNE_KMEANS,0.04
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.045,26,TSNE_KMEANS,0.045
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.05,26,TSNE_KMEANS,0.05
ARI,DE,0.8496219728662933,TSNE_KMEANS.TSNE_KMEANS_0.055,26,TSNE_KMEANS,0.055
ARI,DE,0.8241684965293007,TSNE_KMEANS.TSNE_KMEANS_0.06,25,TSNE_KMEANS,0.06
ARI,DE,0.6837819813553876,TSNE_KMEANS.TSNE_KMEANS_0.065,18,TSNE_KMEANS,0.065
ARI,DE,0.6015245582079968,TSNE_KMEANS.TSNE_KMEANS_0.07,16,TSNE_KMEANS,0.07
ARI,DE,0.6015245582079968,TSNE_KMEANS.TSNE_KMEANS_0.075,16,TSNE_KMEANS,0.075
ARI,DE,0.6015245582079968,TSNE_KMEANS.TSNE_KMEANS_0.08,16,TSNE_KMEANS,0.08
ARI,DE,0.6015245582079968,TSNE_KMEANS.TSNE_KMEANS_0.085,16,TSNE_KMEANS,0.085
ARI,DE,0.6015245582079968,TSNE_KMEANS.TSNE_KMEANS_0.09,16,TSNE_KMEANS,0.09
ARI,DE,0.04445922896368748,TSNE_KMEANS.TSNE_KMEANS_0.095,4,TSNE_KMEANS,0.095
ARI,DE,0.04445922896368748,TSNE_KMEANS.TSNE_KMEANS_0.1,4,TSNE_KMEANS,0.1
ARI,DE,0.04445922896368748,TSNE_KMEANS.TSNE_KMEANS_0.105,4,TSNE_KMEANS,0.105
ARI,DE,0.04445922896368748,TSNE_KMEANS.TSNE_KMEANS_0.11,4,TSNE_KMEANS,0.11
ARI,DE,0.04445922896368748,TSNE_KMEANS.TSNE_KMEANS_0.115,4,TSNE_KMEANS,0.115
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.12,1,TSNE_KMEANS,0.12
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.125,1,TSNE_KMEANS,0.125
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.13,1,TSNE_KMEANS,0.13
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.135,1,TSNE_KMEANS,0.135
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.14,1,TSNE_KMEANS,0.14
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.145,1,TSNE_KMEANS,0.145
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.15,1,TSNE_KMEANS,0.15
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.155,1,TSNE_KMEANS,0.155
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.16,1,TSNE_KMEANS,0.16
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.165,1,TSNE_KMEANS,0.165
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.17,1,TSNE_KMEANS,0.17
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.175,1,TSNE_KMEANS,0.175
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.18,1,TSNE_KMEANS,0.18
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.185,1,TSNE_KMEANS,0.185
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.19,1,TSNE_KMEANS,0.19
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.195,1,TSNE_KMEANS,0.195
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.2,1,TSNE_KMEANS,0.2
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.205,1,TSNE_KMEANS,0.205
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.21,1,TSNE_KMEANS,0.21
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.215,1,TSNE_KMEANS,0.215
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.22,1,TSNE_KMEANS,0.22
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.225,1,TSNE_KMEANS,0.225
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.23,1,TSNE_KMEANS,0.23
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.235,1,TSNE_KMEANS,0.235
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.24,1,TSNE_KMEANS,0.24
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.245,1,TSNE_KMEANS,0.245
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.25,1,TSNE_KMEANS,0.25
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.255,1,TSNE_KMEANS,0.255
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.26,1,TSNE_KMEANS,0.26
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.265,1,TSNE_KMEANS,0.265
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.27,1,TSNE_KMEANS,0.27
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.275,1,TSNE_KMEANS,0.275
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.28,1,TSNE_KMEANS,0.28
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.285,1,TSNE_KMEANS,0.285
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.29,1,TSNE_KMEANS,0.29
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.295,1,TSNE_KMEANS,0.295
