Metric,method,Value,Name,n_clus,clustering,level
ARI,Dune_NMI,0.9218332578144105,UMAP_KMEANS.50,35,UMAP_KMEANS,50
ARI,Dune_NMI,0.8812851457697968,TSNE_KMEANS.50,33,TSNE_KMEANS,50
ARI,Dune_NMI,0.9926889520943433,SC3.55,40,SC3,55
ARI,Dune_NMI,0.928059050271479,UMAP_KMEANS.55,34,UMAP_KMEANS,55
ARI,Dune_NMI,0.8812851457697968,TSNE_KMEANS.55,33,TSNE_KMEANS,55
ARI,Dune_NMI,0.9926889520943433,SC3.60,40,SC3,60
ARI,Dune_NMI,0.937641699796823,UMAP_KMEANS.60,33,UMAP_KMEANS,60
ARI,Dune_NMI,0.8812851457697968,TSNE_KMEANS.60,33,TSNE_KMEANS,60
ARI,Dune_NMI,0.9926889520943433,SC3.65,40,SC3,65
ARI,Dune_NMI,0.9492230162688631,UMAP_KMEANS.65,31,UMAP_KMEANS,65
ARI,Dune_NMI,0.8812851457697968,TSNE_KMEANS.65,33,TSNE_KMEANS,65
ARI,Dune_NMI,0.9926889520943433,SC3.70,40,SC3,70
ARI,Dune_NMI,0.9548187332325233,UMAP_KMEANS.70,30,UMAP_KMEANS,70
ARI,Dune_NMI,0.8812851457697968,TSNE_KMEANS.70,33,TSNE_KMEANS,70
ARI,Dune_NMI,0.9926889520943433,SC3.75,40,SC3,75
ARI,Dune_NMI,0.9629632948861083,UMAP_KMEANS.75,29,UMAP_KMEANS,75
ARI,Dune_NMI,0.8812851457697968,TSNE_KMEANS.75,33,TSNE_KMEANS,75
ARI,Dune_NMI,0.9926889520943433,SC3.80,40,SC3,80
ARI,Dune_NMI,0.9629632948861083,UMAP_KMEANS.80,29,UMAP_KMEANS,80
ARI,Dune_NMI,0.8901094828777261,TSNE_KMEANS.80,31,TSNE_KMEANS,80
ARI,Dune_NMI,0.9926889520943433,SC3.85,40,SC3,85
ARI,Dune_NMI,0.9629632948861083,UMAP_KMEANS.85,29,UMAP_KMEANS,85
ARI,Dune_NMI,0.8972413227132572,TSNE_KMEANS.85,30,TSNE_KMEANS,85
ARI,Dune_NMI,0.9926889520943433,SC3.90,40,SC3,90
ARI,Dune_NMI,0.9629632948861083,UMAP_KMEANS.90,29,UMAP_KMEANS,90
ARI,Dune_NMI,0.9039031500264341,TSNE_KMEANS.90,28,TSNE_KMEANS,90
ARI,Dune_NMI,0.9926889520943433,SC3.95,40,SC3,95
ARI,Dune_NMI,0.9629632948861083,UMAP_KMEANS.95,29,UMAP_KMEANS,95
ARI,Dune_NMI,0.9097326058311599,TSNE_KMEANS.95,27,TSNE_KMEANS,95
ARI,Dune_NMI,0.9972215162495448,SC3.100,31,SC3,100
ARI,Dune_NMI,0.9629632948861083,UMAP_KMEANS.100,29,UMAP_KMEANS,100
ARI,Dune_NMI,0.9097326058311599,TSNE_KMEANS.100,27,TSNE_KMEANS,100
ARI,DE,0.9926889520943433,SC3.SC3_0,40,SC3,0
ARI,DE,0.9926238110717924,SC3.SC3_0.005,39,SC3,0.005
ARI,DE,0.9920704715145559,SC3.SC3_0.01,31,SC3,0.01
ARI,DE,0.9920704715145559,SC3.SC3_0.015,31,SC3,0.015
ARI,DE,0.9920704715145559,SC3.SC3_0.02,31,SC3,0.02
ARI,DE,0.9920704715145559,SC3.SC3_0.025,31,SC3,0.025
ARI,DE,0.9920704715145559,SC3.SC3_0.03,31,SC3,0.03
ARI,DE,0.9920704715145559,SC3.SC3_0.035,31,SC3,0.035
ARI,DE,0.9920704715145559,SC3.SC3_0.04,31,SC3,0.04
ARI,DE,0.9920704715145559,SC3.SC3_0.045,31,SC3,0.045
ARI,DE,0.9920704715145559,SC3.SC3_0.05,31,SC3,0.05
ARI,DE,0.9920704715145559,SC3.SC3_0.055,31,SC3,0.055
ARI,DE,0.9920704715145559,SC3.SC3_0.06,31,SC3,0.06
ARI,DE,0.9012800422828371,SC3.SC3_0.065,28,SC3,0.065
ARI,DE,0.7176203535630878,SC3.SC3_0.07,22,SC3,0.07
ARI,DE,0.510378869217016,SC3.SC3_0.075,16,SC3,0.075
ARI,DE,0.510378869217016,SC3.SC3_0.08,16,SC3,0.08
ARI,DE,0.510378869217016,SC3.SC3_0.085,16,SC3,0.085
ARI,DE,0.35931922761360846,SC3.SC3_0.09,13,SC3,0.09
ARI,DE,0.3357056613301493,SC3.SC3_0.095,12,SC3,0.095
ARI,DE,0.3357056613301493,SC3.SC3_0.1,12,SC3,0.1
ARI,DE,0.3357056613301493,SC3.SC3_0.105,12,SC3,0.105
ARI,DE,0.3357056613301493,SC3.SC3_0.11,12,SC3,0.11
ARI,DE,8.547899060391278e-6,SC3.SC3_0.115,2,SC3,0.115
ARI,DE,8.547899060391278e-6,SC3.SC3_0.12,2,SC3,0.12
ARI,DE,8.547899060391278e-6,SC3.SC3_0.125,2,SC3,0.125
ARI,DE,8.547899060391278e-6,SC3.SC3_0.13,2,SC3,0.13
ARI,DE,8.547899060391278e-6,SC3.SC3_0.135,2,SC3,0.135
ARI,DE,8.547899060391278e-6,SC3.SC3_0.14,2,SC3,0.14
ARI,DE,8.547899060391278e-6,SC3.SC3_0.145,2,SC3,0.145
ARI,DE,8.547899060391278e-6,SC3.SC3_0.15,2,SC3,0.15
ARI,DE,0.8772982524465583,UMAP_KMEANS.UMAP_KMEANS_0,40,UMAP_KMEANS,0
ARI,DE,0.937234328987658,UMAP_KMEANS.UMAP_KMEANS_0.005,32,UMAP_KMEANS,0.005
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.01,29,UMAP_KMEANS,0.01
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.015,29,UMAP_KMEANS,0.015
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.02,29,UMAP_KMEANS,0.02
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.025,29,UMAP_KMEANS,0.025
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.03,29,UMAP_KMEANS,0.03
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.035,29,UMAP_KMEANS,0.035
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.04,29,UMAP_KMEANS,0.04
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.045,29,UMAP_KMEANS,0.045
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.05,29,UMAP_KMEANS,0.05
ARI,DE,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_0.055,29,UMAP_KMEANS,0.055
ARI,DE,0.9332038425717378,UMAP_KMEANS.UMAP_KMEANS_0.06,28,UMAP_KMEANS,0.06
ARI,DE,0.7805601157964706,UMAP_KMEANS.UMAP_KMEANS_0.065,23,UMAP_KMEANS,0.065
ARI,DE,0.5849135978247154,UMAP_KMEANS.UMAP_KMEANS_0.07,17,UMAP_KMEANS,0.07
ARI,DE,0.5113727117617172,UMAP_KMEANS.UMAP_KMEANS_0.075,15,UMAP_KMEANS,0.075
ARI,DE,0.3635868893401712,UMAP_KMEANS.UMAP_KMEANS_0.08,12,UMAP_KMEANS,0.08
ARI,DE,0.3635868893401712,UMAP_KMEANS.UMAP_KMEANS_0.085,12,UMAP_KMEANS,0.085
ARI,DE,0.3635868893401712,UMAP_KMEANS.UMAP_KMEANS_0.09,12,UMAP_KMEANS,0.09
ARI,DE,0.3635868893401712,UMAP_KMEANS.UMAP_KMEANS_0.095,12,UMAP_KMEANS,0.095
ARI,DE,0.3635868893401712,UMAP_KMEANS.UMAP_KMEANS_0.1,12,UMAP_KMEANS,0.1
ARI,DE,0.3635868893401712,UMAP_KMEANS.UMAP_KMEANS_0.105,12,UMAP_KMEANS,0.105
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.11,1,UMAP_KMEANS,0.11
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.115,1,UMAP_KMEANS,0.115
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.12,1,UMAP_KMEANS,0.12
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.125,1,UMAP_KMEANS,0.125
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.13,1,UMAP_KMEANS,0.13
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.135,1,UMAP_KMEANS,0.135
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.14,1,UMAP_KMEANS,0.14
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.145,1,UMAP_KMEANS,0.145
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.15,1,UMAP_KMEANS,0.15
ARI,DE,0.8116557806576447,TSNE_KMEANS.TSNE_KMEANS_0,40,TSNE_KMEANS,0
ARI,DE,0.8493959227058248,TSNE_KMEANS.TSNE_KMEANS_0.005,34,TSNE_KMEANS,0.005
ARI,DE,0.8980555169500503,TSNE_KMEANS.TSNE_KMEANS_0.01,28,TSNE_KMEANS,0.01
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.015,27,TSNE_KMEANS,0.015
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.02,27,TSNE_KMEANS,0.02
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.025,27,TSNE_KMEANS,0.025
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.03,27,TSNE_KMEANS,0.03
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.035,27,TSNE_KMEANS,0.035
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.04,27,TSNE_KMEANS,0.04
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.045,27,TSNE_KMEANS,0.045
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.05,27,TSNE_KMEANS,0.05
ARI,DE,0.9097326058311599,TSNE_KMEANS.TSNE_KMEANS_0.055,27,TSNE_KMEANS,0.055
ARI,DE,0.8860413311412704,TSNE_KMEANS.TSNE_KMEANS_0.06,26,TSNE_KMEANS,0.06
ARI,DE,0.8154131131682891,TSNE_KMEANS.TSNE_KMEANS_0.065,24,TSNE_KMEANS,0.065
ARI,DE,0.7422822877251855,TSNE_KMEANS.TSNE_KMEANS_0.07,22,TSNE_KMEANS,0.07
ARI,DE,0.6454267016131398,TSNE_KMEANS.TSNE_KMEANS_0.075,20,TSNE_KMEANS,0.075
ARI,DE,0.35967886299901186,TSNE_KMEANS.TSNE_KMEANS_0.08,15,TSNE_KMEANS,0.08
ARI,DE,0.18566492603831497,TSNE_KMEANS.TSNE_KMEANS_0.085,11,TSNE_KMEANS,0.085
ARI,DE,0.18566492603831497,TSNE_KMEANS.TSNE_KMEANS_0.09,11,TSNE_KMEANS,0.09
ARI,DE,0.18566492603831497,TSNE_KMEANS.TSNE_KMEANS_0.095,11,TSNE_KMEANS,0.095
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.1,1,TSNE_KMEANS,0.1
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.105,1,TSNE_KMEANS,0.105
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.11,1,TSNE_KMEANS,0.11
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.115,1,TSNE_KMEANS,0.115
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.12,1,TSNE_KMEANS,0.12
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.125,1,TSNE_KMEANS,0.125
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.13,1,TSNE_KMEANS,0.13
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.135,1,TSNE_KMEANS,0.135
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.14,1,TSNE_KMEANS,0.14
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.145,1,TSNE_KMEANS,0.145
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.15,1,TSNE_KMEANS,0.15
ARI,Dist,0.03551455038535894,SC3.SC3_35,5,SC3,35
ARI,Dist,0.03551498108741093,SC3.SC3_34,6,SC3,34
ARI,Dist,0.03591205040933915,SC3.SC3_33,7,SC3,33
ARI,Dist,0.04485503637475303,SC3.SC3_32,8,SC3,32
ARI,Dist,0.04485731516426476,SC3.SC3_31,9,SC3,31
ARI,Dist,0.054541812046667075,SC3.SC3_30,10,SC3,30
ARI,Dist,0.054542022923350315,SC3.SC3_29,11,SC3,29
ARI,Dist,0.08834735889621233,SC3.SC3_28,12,SC3,28
ARI,Dist,0.10455371083679418,SC3.SC3_27,13,SC3,27
ARI,Dist,0.10455748236259584,SC3.SC3_26,14,SC3,26
ARI,Dist,0.11985756474312396,SC3.SC3_25,15,SC3,25
ARI,Dist,0.1198578077783884,SC3.SC3_24,16,SC3,24
ARI,Dist,0.12198093329227884,SC3.SC3_23,17,SC3,23
ARI,Dist,0.12416542121047423,SC3.SC3_22,18,SC3,22
ARI,Dist,0.12416711523040506,SC3.SC3_21,19,SC3,21
ARI,Dist,0.12416728463401147,SC3.SC3_20,20,SC3,20
ARI,Dist,0.2159839488012138,SC3.SC3_19,21,SC3,19
ARI,Dist,0.22755619866544483,SC3.SC3_18,22,SC3,18
ARI,Dist,0.23013636139026422,SC3.SC3_17,23,SC3,17
ARI,Dist,0.23014149446348994,SC3.SC3_16,24,SC3,16
ARI,Dist,0.39524923798490386,SC3.SC3_15,25,SC3,15
ARI,Dist,0.4021456418586973,SC3.SC3_14,26,SC3,14
ARI,Dist,0.4085848289177056,SC3.SC3_13,27,SC3,13
ARI,Dist,0.46351565667215483,SC3.SC3_12,28,SC3,12
ARI,Dist,0.4979801021719065,SC3.SC3_11,29,SC3,11
ARI,Dist,0.5098458701163073,SC3.SC3_10,30,SC3,10
ARI,Dist,0.5434374996997461,SC3.SC3_9,31,SC3,9
ARI,Dist,0.6138376997759529,SC3.SC3_8,32,SC3,8
ARI,Dist,0.7366138017208512,SC3.SC3_7,33,SC3,7
ARI,Dist,0.7984519290161096,SC3.SC3_6,34,SC3,6
ARI,Dist,0.8438420873583001,SC3.SC3_5,35,SC3,5
ARI,Dist,0.8999603314619689,SC3.SC3_4,36,SC3,4
ARI,Dist,0.9303960020444164,SC3.SC3_3,37,SC3,3
ARI,Dist,0.9304537469651868,SC3.SC3_2,38,SC3,2
ARI,Dist,0.9652297568069167,SC3.SC3_1,39,SC3,1
ARI,Dist,0.9926889520943433,SC3.SC3_0,40,SC3,0
ARI,Dist,0.02235323141672763,UMAP_KMEANS.UMAP_KMEANS_35,5,UMAP_KMEANS,35
ARI,Dist,0.037388639670867425,UMAP_KMEANS.UMAP_KMEANS_34,6,UMAP_KMEANS,34
ARI,Dist,0.046155131794364465,UMAP_KMEANS.UMAP_KMEANS_33,7,UMAP_KMEANS,33
ARI,Dist,0.046593344685483776,UMAP_KMEANS.UMAP_KMEANS_32,8,UMAP_KMEANS,32
ARI,Dist,0.057357607542493874,UMAP_KMEANS.UMAP_KMEANS_31,9,UMAP_KMEANS,31
ARI,Dist,0.09148714164882663,UMAP_KMEANS.UMAP_KMEANS_30,10,UMAP_KMEANS,30
ARI,Dist,0.10683196858325894,UMAP_KMEANS.UMAP_KMEANS_29,11,UMAP_KMEANS,29
ARI,Dist,0.10852344180771863,UMAP_KMEANS.UMAP_KMEANS_28,12,UMAP_KMEANS,28
ARI,Dist,0.14995096084174192,UMAP_KMEANS.UMAP_KMEANS_27,13,UMAP_KMEANS,27
ARI,Dist,0.2269993249269885,UMAP_KMEANS.UMAP_KMEANS_26,14,UMAP_KMEANS,26
ARI,Dist,0.2323736415283515,UMAP_KMEANS.UMAP_KMEANS_25,15,UMAP_KMEANS,25
ARI,Dist,0.4001500498174768,UMAP_KMEANS.UMAP_KMEANS_24,16,UMAP_KMEANS,24
ARI,Dist,0.4066067835263856,UMAP_KMEANS.UMAP_KMEANS_23,17,UMAP_KMEANS,23
ARI,Dist,0.4142813052134973,UMAP_KMEANS.UMAP_KMEANS_22,18,UMAP_KMEANS,22
ARI,Dist,0.4478241227540633,UMAP_KMEANS.UMAP_KMEANS_21,19,UMAP_KMEANS,21
ARI,Dist,0.5045963894425033,UMAP_KMEANS.UMAP_KMEANS_20,20,UMAP_KMEANS,20
ARI,Dist,0.5167811884714131,UMAP_KMEANS.UMAP_KMEANS_19,21,UMAP_KMEANS,19
ARI,Dist,0.5465621656241196,UMAP_KMEANS.UMAP_KMEANS_18,22,UMAP_KMEANS,18
ARI,Dist,0.6170644318750571,UMAP_KMEANS.UMAP_KMEANS_17,23,UMAP_KMEANS,17
ARI,Dist,0.7448490004785843,UMAP_KMEANS.UMAP_KMEANS_16,24,UMAP_KMEANS,16
ARI,Dist,0.7636486127254314,UMAP_KMEANS.UMAP_KMEANS_15,25,UMAP_KMEANS,15
ARI,Dist,0.8057327648073557,UMAP_KMEANS.UMAP_KMEANS_14,26,UMAP_KMEANS,14
ARI,Dist,0.8309120998606415,UMAP_KMEANS.UMAP_KMEANS_13,27,UMAP_KMEANS,13
ARI,Dist,0.9040335942756593,UMAP_KMEANS.UMAP_KMEANS_12,28,UMAP_KMEANS,12
ARI,Dist,0.9629632948861083,UMAP_KMEANS.UMAP_KMEANS_11,29,UMAP_KMEANS,11
ARI,Dist,0.954068911726124,UMAP_KMEANS.UMAP_KMEANS_10,30,UMAP_KMEANS,10
ARI,Dist,0.9461203695458273,UMAP_KMEANS.UMAP_KMEANS_9,31,UMAP_KMEANS,9
ARI,Dist,0.9388502990242121,UMAP_KMEANS.UMAP_KMEANS_8,32,UMAP_KMEANS,8
ARI,Dist,0.9314645076372096,UMAP_KMEANS.UMAP_KMEANS_7,33,UMAP_KMEANS,7
ARI,Dist,0.9288322039549339,UMAP_KMEANS.UMAP_KMEANS_6,34,UMAP_KMEANS,6
ARI,Dist,0.9251901983314901,UMAP_KMEANS.UMAP_KMEANS_5,35,UMAP_KMEANS,5
ARI,Dist,0.9174292838832694,UMAP_KMEANS.UMAP_KMEANS_4,36,UMAP_KMEANS,4
ARI,Dist,0.9072368181379135,UMAP_KMEANS.UMAP_KMEANS_3,37,UMAP_KMEANS,3
ARI,Dist,0.8971310605753217,UMAP_KMEANS.UMAP_KMEANS_2,38,UMAP_KMEANS,2
ARI,Dist,0.8866081523565567,UMAP_KMEANS.UMAP_KMEANS_1,39,UMAP_KMEANS,1
ARI,Dist,0.8772982524465583,UMAP_KMEANS.UMAP_KMEANS_0,40,UMAP_KMEANS,0
ARI,Dist,0.021721670362946966,TSNE_KMEANS.TSNE_KMEANS_35,5,TSNE_KMEANS,35
ARI,Dist,0.04557576247228053,TSNE_KMEANS.TSNE_KMEANS_34,6,TSNE_KMEANS,34
ARI,Dist,0.06649523320833228,TSNE_KMEANS.TSNE_KMEANS_33,7,TSNE_KMEANS,33
ARI,Dist,0.06775133324810764,TSNE_KMEANS.TSNE_KMEANS_32,8,TSNE_KMEANS,32
ARI,Dist,0.07899737520236912,TSNE_KMEANS.TSNE_KMEANS_31,9,TSNE_KMEANS,31
ARI,Dist,0.09270823917551108,TSNE_KMEANS.TSNE_KMEANS_30,10,TSNE_KMEANS,30
ARI,Dist,0.10943109477931653,TSNE_KMEANS.TSNE_KMEANS_29,11,TSNE_KMEANS,29
ARI,Dist,0.11049249575573572,TSNE_KMEANS.TSNE_KMEANS_28,12,TSNE_KMEANS,28
ARI,Dist,0.19228599347960634,TSNE_KMEANS.TSNE_KMEANS_27,13,TSNE_KMEANS,27
ARI,Dist,0.1948116447436368,TSNE_KMEANS.TSNE_KMEANS_26,14,TSNE_KMEANS,26
ARI,Dist,0.22299096589974118,TSNE_KMEANS.TSNE_KMEANS_25,15,TSNE_KMEANS,25
