Metric,method,Value,Name,n_clus,clustering,level
ARI,Dune_NMI,0.9861101598583301,SC3.15,40,SC3,15
ARI,Dune_NMI,0.8623847728177324,UMAP_KMEANS.15,39,UMAP_KMEANS,15
ARI,Dune_NMI,0.8043625622176405,TSNE_KMEANS.15,37,TSNE_KMEANS,15
ARI,Dune_NMI,0.9861101598583301,SC3.20,40,SC3,20
ARI,Dune_NMI,0.8697993650186792,UMAP_KMEANS.20,38,UMAP_KMEANS,20
ARI,Dune_NMI,0.8126769212156709,TSNE_KMEANS.20,36,TSNE_KMEANS,20
ARI,Dune_NMI,0.9861101598583301,SC3.25,40,SC3,25
ARI,Dune_NMI,0.8765239755969693,UMAP_KMEANS.25,37,UMAP_KMEANS,25
ARI,Dune_NMI,0.8126769212156709,TSNE_KMEANS.25,36,TSNE_KMEANS,25
ARI,Dune_NMI,0.9861101598583301,SC3.30,40,SC3,30
ARI,Dune_NMI,0.884824658179608,UMAP_KMEANS.30,36,UMAP_KMEANS,30
ARI,Dune_NMI,0.8210158354747568,TSNE_KMEANS.30,35,TSNE_KMEANS,30
ARI,Dune_NMI,0.9861101598583301,SC3.35,40,SC3,35
ARI,Dune_NMI,0.8926332670850359,UMAP_KMEANS.35,35,UMAP_KMEANS,35
ARI,Dune_NMI,0.8210158354747568,TSNE_KMEANS.35,35,TSNE_KMEANS,35
ARI,Dune_NMI,0.9861101598583301,SC3.40,40,SC3,40
ARI,Dune_NMI,0.8926332670850359,UMAP_KMEANS.40,35,UMAP_KMEANS,40
ARI,Dune_NMI,0.8345844821727029,TSNE_KMEANS.40,33,TSNE_KMEANS,40
ARI,Dune_NMI,0.9861101598583301,SC3.45,40,SC3,45
ARI,Dune_NMI,0.897790029250917,UMAP_KMEANS.45,34,UMAP_KMEANS,45
ARI,Dune_NMI,0.8345844821727029,TSNE_KMEANS.45,33,TSNE_KMEANS,45
ARI,Dune_NMI,0.9861101598583301,SC3.50,40,SC3,50
ARI,Dune_NMI,0.897790029250917,UMAP_KMEANS.50,34,UMAP_KMEANS,50
ARI,Dune_NMI,0.8466473581390253,TSNE_KMEANS.50,31,TSNE_KMEANS,50
ARI,Dune_NMI,0.9861101598583301,SC3.55,40,SC3,55
ARI,Dune_NMI,0.9027565207084778,UMAP_KMEANS.55,33,UMAP_KMEANS,55
ARI,Dune_NMI,0.8504373591921973,TSNE_KMEANS.55,30,TSNE_KMEANS,55
ARI,Dune_NMI,0.9861101598583301,SC3.60,40,SC3,60
ARI,Dune_NMI,0.9027565207084778,UMAP_KMEANS.60,33,UMAP_KMEANS,60
ARI,Dune_NMI,0.865903005575144,TSNE_KMEANS.60,28,TSNE_KMEANS,60
ARI,Dune_NMI,0.9861101598583301,SC3.65,40,SC3,65
ARI,Dune_NMI,0.9027565207084778,UMAP_KMEANS.65,33,UMAP_KMEANS,65
ARI,Dune_NMI,0.8704112272959461,TSNE_KMEANS.65,27,TSNE_KMEANS,65
ARI,Dune_NMI,0.9861101598583301,SC3.70,40,SC3,70
ARI,Dune_NMI,0.9100151607089216,UMAP_KMEANS.70,31,UMAP_KMEANS,70
ARI,Dune_NMI,0.8704112272959461,TSNE_KMEANS.70,27,TSNE_KMEANS,70
ARI,Dune_NMI,0.9882051891696689,SC3.75,39,SC3,75
ARI,Dune_NMI,0.91506962005383,UMAP_KMEANS.75,30,UMAP_KMEANS,75
ARI,Dune_NMI,0.8704112272959461,TSNE_KMEANS.75,27,TSNE_KMEANS,75
ARI,Dune_NMI,0.9609135596997657,SC3.80,37,SC3,80
ARI,Dune_NMI,0.8915843542931876,UMAP_KMEANS.80,29,UMAP_KMEANS,80
ARI,Dune_NMI,0.8704112272959461,TSNE_KMEANS.80,27,TSNE_KMEANS,80
ARI,Dune_NMI,0.905500164797834,SC3.85,36,SC3,85
ARI,Dune_NMI,0.8915843542931876,UMAP_KMEANS.85,29,UMAP_KMEANS,85
ARI,Dune_NMI,0.8704112272959461,TSNE_KMEANS.85,27,TSNE_KMEANS,85
ARI,Dune_NMI,0.905500164797834,SC3.90,36,SC3,90
ARI,Dune_NMI,0.8433200699954816,UMAP_KMEANS.90,28,UMAP_KMEANS,90
ARI,Dune_NMI,0.8704112272959461,TSNE_KMEANS.90,27,TSNE_KMEANS,90
ARI,Dune_NMI,0.905500164797834,SC3.95,36,SC3,95
ARI,Dune_NMI,0.8433200699954816,UMAP_KMEANS.95,28,UMAP_KMEANS,95
ARI,Dune_NMI,0.8704112272959461,TSNE_KMEANS.95,27,TSNE_KMEANS,95
ARI,Dune_NMI,0.9089061134965534,SC3.100,29,SC3,100
ARI,Dune_NMI,0.844130277538868,UMAP_KMEANS.100,26,UMAP_KMEANS,100
ARI,Dune_NMI,0.8704112272959461,TSNE_KMEANS.100,27,TSNE_KMEANS,100
ARI,DE,0.9861101598583301,SC3.SC3_0,40,SC3,0
ARI,DE,0.985302461602602,SC3.SC3_0.005,36,SC3,0.005
ARI,DE,0.9840868935511325,SC3.SC3_0.01,31,SC3,0.01
ARI,DE,0.9840868935511325,SC3.SC3_0.015,31,SC3,0.015
ARI,DE,0.9840868935511325,SC3.SC3_0.02,31,SC3,0.02
ARI,DE,0.9545011166016056,SC3.SC3_0.025,30,SC3,0.025
ARI,DE,0.8545861337870353,SC3.SC3_0.03,27,SC3,0.03
ARI,DE,0.7582340331720288,SC3.SC3_0.035,25,SC3,0.035
ARI,DE,0.4821357569092921,SC3.SC3_0.04,19,SC3,0.04
ARI,DE,0.20206192162046155,SC3.SC3_0.045,14,SC3,0.045
ARI,DE,0.20206192162046155,SC3.SC3_0.05,14,SC3,0.05
ARI,DE,0.20206192162046155,SC3.SC3_0.055,14,SC3,0.055
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.06,2,SC3,0.06
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.065,2,SC3,0.065
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.07,2,SC3,0.07
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.075,2,SC3,0.075
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.08,2,SC3,0.08
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.085,2,SC3,0.085
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.09,2,SC3,0.09
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.095,2,SC3,0.095
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.1,2,SC3,0.1
ARI,DE,1.0721344116546951e-7,SC3.SC3_0.105,2,SC3,0.105
ARI,DE,0,SC3.SC3_0.11,1,SC3,0.11
ARI,DE,0,SC3.SC3_0.115,1,SC3,0.115
ARI,DE,0,SC3.SC3_0.12,1,SC3,0.12
ARI,DE,0,SC3.SC3_0.125,1,SC3,0.125
ARI,DE,0,SC3.SC3_0.13,1,SC3,0.13
ARI,DE,0,SC3.SC3_0.135,1,SC3,0.135
ARI,DE,0,SC3.SC3_0.14,1,SC3,0.14
ARI,DE,0,SC3.SC3_0.145,1,SC3,0.145
ARI,DE,0,SC3.SC3_0.15,1,SC3,0.15
ARI,DE,0.8499365476270463,UMAP_KMEANS.UMAP_KMEANS_0,40,UMAP_KMEANS,0
ARI,DE,0.9047261961706773,UMAP_KMEANS.UMAP_KMEANS_0.005,32,UMAP_KMEANS,0.005
ARI,DE,0.9096394260385573,UMAP_KMEANS.UMAP_KMEANS_0.01,30,UMAP_KMEANS,0.01
ARI,DE,0.9039881157889798,UMAP_KMEANS.UMAP_KMEANS_0.015,29,UMAP_KMEANS,0.015
ARI,DE,0.9039881157889798,UMAP_KMEANS.UMAP_KMEANS_0.02,29,UMAP_KMEANS,0.02
ARI,DE,0.9039881157889798,UMAP_KMEANS.UMAP_KMEANS_0.025,29,UMAP_KMEANS,0.025
ARI,DE,0.7868091777932424,UMAP_KMEANS.UMAP_KMEANS_0.03,26,UMAP_KMEANS,0.03
ARI,DE,0.25527284243337944,UMAP_KMEANS.UMAP_KMEANS_0.035,12,UMAP_KMEANS,0.035
ARI,DE,0.25527284243337944,UMAP_KMEANS.UMAP_KMEANS_0.04,12,UMAP_KMEANS,0.04
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.045,1,UMAP_KMEANS,0.045
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.05,1,UMAP_KMEANS,0.05
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.055,1,UMAP_KMEANS,0.055
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.06,1,UMAP_KMEANS,0.06
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.065,1,UMAP_KMEANS,0.065
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.07,1,UMAP_KMEANS,0.07
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.075,1,UMAP_KMEANS,0.075
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.08,1,UMAP_KMEANS,0.08
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.085,1,UMAP_KMEANS,0.085
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.09,1,UMAP_KMEANS,0.09
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.095,1,UMAP_KMEANS,0.095
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.1,1,UMAP_KMEANS,0.1
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.105,1,UMAP_KMEANS,0.105
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.11,1,UMAP_KMEANS,0.11
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.115,1,UMAP_KMEANS,0.115
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.12,1,UMAP_KMEANS,0.12
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.125,1,UMAP_KMEANS,0.125
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.13,1,UMAP_KMEANS,0.13
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.135,1,UMAP_KMEANS,0.135
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.14,1,UMAP_KMEANS,0.14
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.145,1,UMAP_KMEANS,0.145
ARI,DE,0,UMAP_KMEANS.UMAP_KMEANS_0.15,1,UMAP_KMEANS,0.15
ARI,DE,0.7717603482172702,TSNE_KMEANS.TSNE_KMEANS_0,40,TSNE_KMEANS,0
ARI,DE,0.8629765397822317,TSNE_KMEANS.TSNE_KMEANS_0.005,28,TSNE_KMEANS,0.005
ARI,DE,0.8629765397822317,TSNE_KMEANS.TSNE_KMEANS_0.01,28,TSNE_KMEANS,0.01
ARI,DE,0.8629765397822317,TSNE_KMEANS.TSNE_KMEANS_0.015,28,TSNE_KMEANS,0.015
ARI,DE,0.8629765397822317,TSNE_KMEANS.TSNE_KMEANS_0.02,28,TSNE_KMEANS,0.02
ARI,DE,0.7617639639981487,TSNE_KMEANS.TSNE_KMEANS_0.025,25,TSNE_KMEANS,0.025
ARI,DE,0.7529212074205074,TSNE_KMEANS.TSNE_KMEANS_0.03,24,TSNE_KMEANS,0.03
ARI,DE,0.125246823507222,TSNE_KMEANS.TSNE_KMEANS_0.035,8,TSNE_KMEANS,0.035
ARI,DE,0.125246823507222,TSNE_KMEANS.TSNE_KMEANS_0.04,8,TSNE_KMEANS,0.04
ARI,DE,0.04971981751520794,TSNE_KMEANS.TSNE_KMEANS_0.045,6,TSNE_KMEANS,0.045
ARI,DE,0.04971981751520794,TSNE_KMEANS.TSNE_KMEANS_0.05,6,TSNE_KMEANS,0.05
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.055,1,TSNE_KMEANS,0.055
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.06,1,TSNE_KMEANS,0.06
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.065,1,TSNE_KMEANS,0.065
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.07,1,TSNE_KMEANS,0.07
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.075,1,TSNE_KMEANS,0.075
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.08,1,TSNE_KMEANS,0.08
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.085,1,TSNE_KMEANS,0.085
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.09,1,TSNE_KMEANS,0.09
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.095,1,TSNE_KMEANS,0.095
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.1,1,TSNE_KMEANS,0.1
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.105,1,TSNE_KMEANS,0.105
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.11,1,TSNE_KMEANS,0.11
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.115,1,TSNE_KMEANS,0.115
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.12,1,TSNE_KMEANS,0.12
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.125,1,TSNE_KMEANS,0.125
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.13,1,TSNE_KMEANS,0.13
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.135,1,TSNE_KMEANS,0.135
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.14,1,TSNE_KMEANS,0.14
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.145,1,TSNE_KMEANS,0.145
ARI,DE,0,TSNE_KMEANS.TSNE_KMEANS_0.15,1,TSNE_KMEANS,0.15
ARI,Dist,0.014403664163585829,SC3.SC3_35,5,SC3,35
ARI,Dist,0.019316785515022757,SC3.SC3_34,6,SC3,34
ARI,Dist,0.019316831731070988,SC3.SC3_33,7,SC3,33
ARI,Dist,0.026259310152653825,SC3.SC3_32,8,SC3,32
ARI,Dist,0.026260530728486324,SC3.SC3_31,9,SC3,31
ARI,Dist,0.03201366029728158,SC3.SC3_30,10,SC3,30
ARI,Dist,0.032019733236172736,SC3.SC3_29,11,SC3,29
ARI,Dist,0.03229462211142616,SC3.SC3_28,12,SC3,28
ARI,Dist,0.04049562450973513,SC3.SC3_27,13,SC3,27
ARI,Dist,0.04049587730032262,SC3.SC3_26,14,SC3,26
ARI,Dist,0.061352756306975925,SC3.SC3_25,15,SC3,25
ARI,Dist,0.06135530402696274,SC3.SC3_24,16,SC3,24
ARI,Dist,0.07389201578400019,SC3.SC3_23,17,SC3,23
ARI,Dist,0.07389276494518802,SC3.SC3_22,18,SC3,22
ARI,Dist,0.07464362892558687,SC3.SC3_21,19,SC3,21
ARI,Dist,0.08847357960995755,SC3.SC3_20,20,SC3,20
ARI,Dist,0.10334301378076806,SC3.SC3_19,21,SC3,19
ARI,Dist,0.1215550316281529,SC3.SC3_18,22,SC3,18
ARI,Dist,0.20678593652431468,SC3.SC3_17,23,SC3,17
ARI,Dist,0.23765156123147269,SC3.SC3_16,24,SC3,16
ARI,Dist,0.24654050690016271,SC3.SC3_15,25,SC3,15
ARI,Dist,0.28321112364777623,SC3.SC3_14,26,SC3,14
ARI,Dist,0.2832559462596196,SC3.SC3_13,27,SC3,13
ARI,Dist,0.32329494274092835,SC3.SC3_12,28,SC3,12
ARI,Dist,0.3724469455946468,SC3.SC3_11,29,SC3,11
ARI,Dist,0.5332895005767625,SC3.SC3_10,30,SC3,10
ARI,Dist,0.60451241118487,SC3.SC3_9,31,SC3,9
ARI,Dist,0.6325259556853932,SC3.SC3_8,32,SC3,8
ARI,Dist,0.6624867356269998,SC3.SC3_7,33,SC3,7
ARI,Dist,0.6625398364432117,SC3.SC3_6,34,SC3,6
ARI,Dist,0.7567658158001961,SC3.SC3_5,35,SC3,5
ARI,Dist,0.8299660765849857,SC3.SC3_4,36,SC3,4
ARI,Dist,0.8527284144628018,SC3.SC3_3,37,SC3,3
ARI,Dist,0.9132936424186363,SC3.SC3_2,38,SC3,2
ARI,Dist,0.9483826761255814,SC3.SC3_1,39,SC3,1
ARI,Dist,0.9861101598583301,SC3.SC3_0,40,SC3,0
ARI,Dist,0.025967203048799372,UMAP_KMEANS.UMAP_KMEANS_35,5,UMAP_KMEANS,35
ARI,Dist,0.025994558726420394,UMAP_KMEANS.UMAP_KMEANS_34,6,UMAP_KMEANS,34
ARI,Dist,0.025993687561035473,UMAP_KMEANS.UMAP_KMEANS_33,7,UMAP_KMEANS,33
ARI,Dist,0.03166021963215282,UMAP_KMEANS.UMAP_KMEANS_32,8,UMAP_KMEANS,32
ARI,Dist,0.03192854506410873,UMAP_KMEANS.UMAP_KMEANS_31,9,UMAP_KMEANS,31
ARI,Dist,0.03999602039859089,UMAP_KMEANS.UMAP_KMEANS_30,10,UMAP_KMEANS,30
ARI,Dist,0.08884160081182103,UMAP_KMEANS.UMAP_KMEANS_29,11,UMAP_KMEANS,29
ARI,Dist,0.09245716486110589,UMAP_KMEANS.UMAP_KMEANS_28,12,UMAP_KMEANS,28
ARI,Dist,0.12540814046272228,UMAP_KMEANS.UMAP_KMEANS_27,13,UMAP_KMEANS,27
ARI,Dist,0.1266548318335397,UMAP_KMEANS.UMAP_KMEANS_26,14,UMAP_KMEANS,26
ARI,Dist,0.14617432243613782,UMAP_KMEANS.UMAP_KMEANS_25,15,UMAP_KMEANS,25
ARI,Dist,0.1504826565269083,UMAP_KMEANS.UMAP_KMEANS_24,16,UMAP_KMEANS,24
ARI,Dist,0.1767192654527207,UMAP_KMEANS.UMAP_KMEANS_23,17,UMAP_KMEANS,23
ARI,Dist,0.17960056431045693,UMAP_KMEANS.UMAP_KMEANS_22,18,UMAP_KMEANS,22
ARI,Dist,0.17997043592636774,UMAP_KMEANS.UMAP_KMEANS_21,19,UMAP_KMEANS,21
ARI,Dist,0.30224715437613386,UMAP_KMEANS.UMAP_KMEANS_20,20,UMAP_KMEANS,20
ARI,Dist,0.315160115005982,UMAP_KMEANS.UMAP_KMEANS_19,21,UMAP_KMEANS,19
ARI,Dist,0.3668654182877894,UMAP_KMEANS.UMAP_KMEANS_18,22,UMAP_KMEANS,18
ARI,Dist,0.3797007965662545,UMAP_KMEANS.UMAP_KMEANS_17,23,UMAP_KMEANS,17
ARI,Dist,0.3856519588092165,UMAP_KMEANS.UMAP_KMEANS_16,24,UMAP_KMEANS,16
ARI,Dist,0.44543660576631666,UMAP_KMEANS.UMAP_KMEANS_15,25,UMAP_KMEANS,15
ARI,Dist,0.4418256454114006,UMAP_KMEANS.UMAP_KMEANS_14,26,UMAP_KMEANS,14
ARI,Dist,0.5241950632751884,UMAP_KMEANS.UMAP_KMEANS_13,27,UMAP_KMEANS,13
ARI,Dist,0.6020441955518979,UMAP_KMEANS.UMAP_KMEANS_12,28,UMAP_KMEANS,12
ARI,Dist,0.6842973946111035,UMAP_KMEANS.UMAP_KMEANS_11,29,UMAP_KMEANS,11
ARI,Dist,0.8112723293259857,UMAP_KMEANS.UMAP_KMEANS_10,30,UMAP_KMEANS,10
ARI,Dist,0.8075084556221266,UMAP_KMEANS.UMAP_KMEANS_9,31,UMAP_KMEANS,9
ARI,Dist,0.8663630220440456,UMAP_KMEANS.UMAP_KMEANS_8,32,UMAP_KMEANS,8
ARI,Dist,0.9008713473492416,UMAP_KMEANS.UMAP_KMEANS_7,33,UMAP_KMEANS,7
ARI,Dist,0.8931718279816702,UMAP_KMEANS.UMAP_KMEANS_6,34,UMAP_KMEANS,6
ARI,Dist,0.8879743232866741,UMAP_KMEANS.UMAP_KMEANS_5,35,UMAP_KMEANS,5
ARI,Dist,0.884824658179608,UMAP_KMEANS.UMAP_KMEANS_4,36,UMAP_KMEANS,4
ARI,Dist,0.878193387382517,UMAP_KMEANS.UMAP_KMEANS_3,37,UMAP_KMEANS,3
ARI,Dist,0.8708958549845786,UMAP_KMEANS.UMAP_KMEANS_2,38,UMAP_KMEANS,2
ARI,Dist,0.8623847728177324,UMAP_KMEANS.UMAP_KMEANS_1,39,UMAP_KMEANS,1
ARI,Dist,0.8499365476270463,UMAP_KMEANS.UMAP_KMEANS_0,40,UMAP_KMEANS,0
ARI,Dist,0.026102621099871003,TSNE_KMEANS.TSNE_KMEANS_35,5,TSNE_KMEANS,35
ARI,Dist,0.04971981751520794,TSNE_KMEANS.TSNE_KMEANS_34,6,TSNE_KMEANS,34
ARI,Dist,0.05054292435371569,TSNE_KMEANS.TSNE_KMEANS_33,7,TSNE_KMEANS,33
ARI,Dist,0.06082122723792057,TSNE_KMEANS.TSNE_KMEANS_32,8,TSNE_KMEANS,32
ARI,Dist,0.12742882804891387,TSNE_KMEANS.TSNE_KMEANS_31,9,TSNE_KMEANS,31
ARI,Dist,0.1291283725723488,TSNE_KMEANS.TSNE_KMEANS_30,10,TSNE_KMEANS,30
ARI,Dist,0.1352265318715284,TSNE_KMEANS.TSNE_KMEANS_29,11,TSNE_KMEANS,29
ARI,Dist,0.1570851096617467,TSNE_KMEANS.TSNE_KMEANS_28,12,TSNE_KMEANS,28
ARI,Dist,0.16211129131708982,TSNE_KMEANS.TSNE_KMEANS_27,13,TSNE_KMEANS,27
ARI,Dist,0.1653820998425769,TSNE_KMEANS.TSNE_KMEANS_26,14,TSNE_KMEANS,26
ARI,Dist,0.16722017904805792,TSNE_KMEANS.TSNE_KMEANS_25,15,TSNE_KMEANS,25
ARI,Dist,0.20042043428148476,TSNE_KMEANS.TSNE_KMEANS_24,16,TSNE_KMEANS,24
ARI,Dist,0.20278862672238473,TSNE_KMEANS.TSNE_KMEANS_23,17,TSNE_KMEANS,23
ARI,Dist,0.236817466208476,TSNE_KMEANS.TSNE_KMEANS_22,18,TSNE_KMEANS,22
ARI,Dist,0.2380356183852651,TSNE_KMEANS.TSNE_KMEANS_21,19,TSNE_KMEANS,21
